web-scraper-order,web-scraper-start-url,name,rating,name-link,name-link-href,price-food,name-food
"1616632996-6435","https://www.rappi.com.mx/restaurantes/category/pizza","Ipanema","null","Ipanema  Pizza  31 min ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/990004696","183","Arma un Carnaval"
"1616633109-7205","https://www.rappi.com.mx/restaurantes/category/pizza","Benedetti's","4.4","Benedetti's  4.4  Pizza  34 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923200483","27","Pepsi 600 ml"
"1616633065-6790","https://www.rappi.com.mx/restaurantes/category/pizza","Santa Fortuna","null","Santa Fortuna  Pizza ,  Desayunos  36 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923213865","183","Risotto de Hongos"
"1616633053-6693","https://www.rappi.com.mx/restaurantes/category/pizza","The Factory","null","The Factory  Pizza  34 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923201244","60","Malteada Sencilla"
"1616633185-7766","https://www.rappi.com.mx/restaurantes/category/pizza","Crécola","4.8","Crécola  4.8  Pizza  41 min ● $22 ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1306701238","85","Strudel de Manzana"
"1616633078-6945","https://www.rappi.com.mx/restaurantes/category/pizza","La Piccola Italia","null","La Piccola Italia  Pizza ,  Italiana  28 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/990005617","135","Pizza Hawaiana"
"1616632996-6441","https://www.rappi.com.mx/restaurantes/category/pizza","Ipanema","null","Ipanema  Pizza  31 min ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/990004696","26","Fanta Naranja 355 ml"
"1616632990-6359","https://www.rappi.com.mx/restaurantes/category/pizza","California Pizza Kitchen","null","California Pizza Kitchen  Pizza  38 min ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1306716814","229","Fettuccine Con Pollo al Tequila"
"1616633116-7221","https://www.rappi.com.mx/restaurantes/category/pizza","Brutus Pizza","4.8","Brutus Pizza  4.8  Pizza  31 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923204648","209","Pizza Mexicana"
"1616633072-6891","https://www.rappi.com.mx/restaurantes/category/pizza","Bruno","null","Bruno  Pizza ,  Italiana  32 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923204756","195","Pansotti Rellenos Capresse"
"1616633072-6900","https://www.rappi.com.mx/restaurantes/category/pizza","Bruno","null","Bruno  Pizza ,  Italiana  32 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923204756","160","Carpaccio de Betabel"
"1616632977-6318","https://www.rappi.com.mx/restaurantes/category/pizza","Furiosa Sports Bar","null","Furiosa Sports Bar  Pizza ,  Wings  31 min ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923242122","46","Amstel Ultra 355 ml"
"1616633128-7310","https://www.rappi.com.mx/restaurantes/category/pizza","Diktatur","4.3","Diktatur  4.3  Pizza ,  Wings  40 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923221544","50","Perro Granjero"
